id,bank,category,merchant_name,address,city,department,lat,lng,geocode_source,source_url
loc-bnf-bae896a8eb0e9b41,BNF,Supermercados,COOPERATIVA CHORTITZER,"Avda. Central, Campo León.",Loma Plata,Boquerón,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Frigorificos_2026_SEP_2026_f798717e14.pdf
loc-bnf-6034449cbbe6d28e,BNF,Supermercados,COOPERATIVA CHORTITZER,"Avda. Central, Loma Plata.",Loma Plata,Boquerón,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Frigorificos_2026_SEP_2026_f798717e14.pdf
loc-bnf-66ddf2bfc7904b78,BNF,Supermercados,COOPERATIVA CHORTITZER,"Avda. Central, Buena Vista.",Loma Plata,Boquerón,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Frigorificos_2026_SEP_2026_f798717e14.pdf
loc-bnf-ee48396515142f87,BNF,Supermercados,COOPERATIVA CHORTITZER,Las Palmas – Chaco.,Loma Plata,Boquerón,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Frigorificos_2026_SEP_2026_f798717e14.pdf
loc-bnf-662c05a24a14ef91,BNF,Supermercados,Casa Yasy,Padre M de Mendoza esq. B Caballero.,Loreto,Concepción,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_SEP_2026_d048e2b720.pdf
loc-bnf-786221bb1562d926,BNF,Supermercados,COOPERATIVA CHORTITZER,Dr. Francia e/ Capitán Bado.,Luque,Central,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Frigorificos_2026_SEP_2026_f798717e14.pdf
loc-bnf-4310427c84b8ef7e,BNF,Supermercados,COOPERATIVA CHORTITZER,Balneario Camboriú esq. Fulgencio R. Moreno.,Luque,Central,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Frigorificos_2026_SEP_2026_f798717e14.pdf
loc-bnf-3ff516dde4e31a6f,BNF,Supermercados,POLLOS DON JUAN,Cap. Andrés Insfrán y Sandra Rosalía.,Luque,Central,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Frigorificos_2026_SEP_2026_f798717e14.pdf
loc-bnf-7cfacbbff4ca93a7,BNF,Supermercados,COOPERATIVA CHORTITZER,"Ruta III Km 17,5, MRA.",Mariano R. Alonso,Central,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Frigorificos_2026_SEP_2026_f798717e14.pdf
loc-bnf-6f5998932700155a,BNF,Supermercados,Comercial Armin,Avda. San Juan – Mayor Otaño,Mayor Otaño,Itapúa,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_SEP_2026_d048e2b720.pdf
loc-bnf-f2508fda6b0c275b,BNF,Supermercados,COOPERATIVA CHORTITZER,"Km 14,5 Ruta PY 02. Abasto Este.",Minga Guazú,Alto Paraná,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Frigorificos_2026_SEP_2026_f798717e14.pdf
loc-bnf-3a7a5061d5728518,BNF,Supermercados,POLLOS DON JUAN,"Ruta 2, Km. 13,5 – Acaray.",Minga Guazú,Alto Paraná,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Frigorificos_2026_SEP_2026_f798717e14.pdf
loc-bnf-cdb4aeea254a7962,BNF,Supermercados,Superseis,Ruta San Bernardino Altos c/ Curupayty.,San Bernardino,Cordillera,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_SEP_2026_d048e2b720.pdf
loc-bnf-92d798711ea38902,BNF,Supermercados,Superseis Express,Avda. Guillermo Naumann en cruce con Avda. Mbocaya.,San Bernardino,Cordillera,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_SEP_2026_d048e2b720.pdf
loc-bnf-6da83b7dca7846d2,BNF,Supermercados,Superseis Express,Avda. Luis F. Vache c/ Avda. Guillermo Naumann.,San Bernardino,Cordillera,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_SEP_2026_d048e2b720.pdf
loc-bnf-6c0a8e9d5bc191b5,BNF,Supermercados,COOPERATIVA CHORTITZER,"10 de Agosto c/ Hernandarias, Zona Mercado.",San Lorenzo,Central,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Frigorificos_2026_SEP_2026_f798717e14.pdf
loc-bnf-11ab017cdb0790ac,BNF,Supermercados,POLLOS DON JUAN,Avda. Eugenio Garay 9091 esq. Las Mercedes B° Sagrada Familia.,San Lorenzo,Central,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Frigorificos_2026_SEP_2026_f798717e14.pdf
loc-bnf-f4843cf7da7b22d0,BNF,Supermercados,Supermercado Cardoso,Ntra. Señora de la Asunción y José de Antequera. – Barrio San Pauli.,Santa Rita,Alto Paraná,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_SEP_2026_d048e2b720.pdf
loc-bnf-938e95f0e4f7deb9,BNF,Supermercados,Super Santa Rosa,Ruta PY08 Dr. Blas Garay Km. 324.,Santa Roda del Aguaray,San Pedro,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_SEP_2026_d048e2b720.pdf
loc-bnf-f5be8af93bd9a7ea,BNF,Supermercados,Comercial Armin,Calle Independencia Nacional – María Auxiliadora.,Tomas Romero Pereira,Itapúa,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_SEP_2026_d048e2b720.pdf
loc-bnf-0bd9f639c92f3b5d,BNF,Supermercados,POLLOS DON JUAN,Avda. Enrique Von Polesky 1605.,Villa Elisa,Central,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Frigorificos_2026_SEP_2026_f798717e14.pdf
loc-bnf-d82b6521184a58d2,BNF,Supermercados,Superseis,Acuña de Figueroa y Boulevard Rio Apa.,Villarrica,Guairá,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_SEP_2026_d048e2b720.pdf
loc-bnf-db698721b2e7ebd8,BNF,Supermercados,Comercial Armin,Avda. San Roque González de Santa Cruz.,Yatytay,Itapúa,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_SEP_2026_d048e2b720.pdf
loc-bnf-f9e6eab10fb89ac6,BNF,Supermercados,POLLOS DON JUAN,Acceso Sur c/ 29 de Setiembre.,Ñemby,Central,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Frigorificos_2026_SEP_2026_f798717e14.pdf
loc-ueno-162ac38dc6,ueno bank,Combustible,3MG 4 MOJONES,Fortín Toledo esq. Herminio Giménez,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-dd7a6cb597,ueno bank,Combustible,3MG AMERICO PICO,Avda. Américo Picco esq. Yvapovo,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-d37aa498e7,ueno bank,Combustible,3MG AREGUA,Ruta Areguá esq. Camino Estación Terrena,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-1ee1f6807c,ueno bank,Combustible,3MG DOBLE AVENIDA,Avda. Gral. Díaz esq. Gral. Vicente Barrios,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-c928f6b2a4,ueno bank,Combustible,3MG LAMBARE,Mauricio José Troche esq. Francisco Acuña de Figueroa,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-d378541321,ueno bank,Combustible,3MG LIMPIO,Avda. San Francisco Solano,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-11dba8974d,ueno bank,Combustible,3MG MEDICOS DEL CHACO,Médicos del Chaco esq. Dr. Alfonso Belisario Campos,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-fc4888c616,ueno bank,Combustible,3MG NEMBY LUISITO,Avda. Manuel Ortiz Guerrero esq. Rosa Mística,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-e6f01160dd,ueno bank,Combustible,3MG SAN BERNARDINO,Avda. Guillermo Neumann esq. Villa Delfina,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-283d3c8a11,ueno bank,Combustible,3MG SAN ISIDRO,Avda. San Isidro esq. La Fortuna,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-dfb5795570,ueno bank,Combustible,3MG SAN LORENZO YBERA,Saturios Ríos esq. Avda. Dr. Gabriel Pellón,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-8d381fa521,ueno bank,Combustible,3MG SAN LORENZO YVERA,Saturios Ríos esq. Avda. Dr. Gabriel Pellón,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-bd21fcedd5,ueno bank,Combustible,3MG USHER,Usher Ríos esq. Cererino Ruiz,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-ef51bb8e67,ueno bank,Combustible,3MG USHER RIOS,Usher Ríos esq. Cererino Ruiz,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-5846e52705,ueno bank,Combustible,3MG VILLA ELISA,Cnel. Martínez esq. Mariscal Estigarribia,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-4f476ffabc,ueno bank,Combustible,3MG VILLETA,Ruta Villeta,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-b6eb159bab,ueno bank,Combustible,3MG VON POLESKI,Avda. Von Polesky esq. Hungría,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-e0209924a5,ueno bank,Combustible,3MG VON POLESKY,Avda. Von Polesky esq. Hungría,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-9469df90f1,ueno bank,Combustible,3MG ÑEMBY,Avda. Manuel Ortiz Guerrero esq. Rosa Mística,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-5a869c25f4,ueno bank,Combustible,3MG ÑEMBY PULP,Tte. Fariña esq.,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-38146e9278,ueno bank,Combustible,ENEX 1ER.PDTE.,Avda. Primer presidente esq. Marcelo Onieva,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-36c1683d7e,ueno bank,Combustible,ENEX ACCESO SUR,Acceso sur esq. Perpetuo socorro,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-6069ff5bed,ueno bank,Combustible,ENEX B.CABALLERO,Avda. Bernardino Caballero esq. Teodoro S Mongelos,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-69c4a25ce9,ueno bank,Combustible,ENEX CAPIATA,Ruta 2 km 25,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-907448a6c0,ueno bank,Combustible,ENEX CDE AREA 4,Avda. Choferes del Chaco esq. Comuneros,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-8a0855f38b,ueno bank,Combustible,ENEX DEFENSORES,Avda. Defensores del Chaco esq. Facundo Candia,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-6f56c72d06,ueno bank,Combustible,ENEX ENCARNACION,"Ruta 6, ruta Juan Leon Mallorquin km 2,5",,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-a9b2ac5284,ueno bank,Combustible,ENEX GABANA ARROYOS Y ESTEROS,Ruta 3 Elizardo Aquino km 68,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-a116c51cdc,ueno bank,Combustible,ENEX GABANA ARTIGAS,Avda. Artigas esq. Solano Lopez,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-5869963c4a,ueno bank,Combustible,ENEX GABANA BRASILIA,Avda. Mariscal Lopez esq. Brasilia,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-7512d77d61,ueno bank,Combustible,ENEX GABANA BRUNO GUGGIARI,Avda. Fernando de la Mora esq. Bruno Guggiari,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-ee6d9102e3,ueno bank,Combustible,ENEX GABANA FELIX BOGADO,Avda. Felix Bogado esq. Madrinas del Chaco,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-7649b6fb08,ueno bank,Combustible,ENEX GABANA GUARAMBARE,Ruta 1 km 14 - Acceso Sur,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-00b61c9b9c,ueno bank,Combustible,ENEX GABANA LILLO,Lillo esq. Concejal Vargas,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-55d6e995a3,ueno bank,Combustible,ENEX GABANA LIMPIO,Avda. San José esq. 29 de septiembre,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-68e9b2b65c,ueno bank,Combustible,ENEX GABANA LIMPIO RUTA 3,Ruta 3 km 24,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-a33bcf043f,ueno bank,Combustible,ENEX GABANA LUQUE CENTRO,Avda. Gral Aquino esq. Alberdi,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-633ba6417f,ueno bank,Combustible,ENEX GABANA SACRAMENTO,Avda. España esq. Avda. Sacramento,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-fed17a04e0,ueno bank,Combustible,ENEX GABANA SAN ANTONIO,Avda. San Antonio c/ Rio Parapiti,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-8e77ddb179,ueno bank,Combustible,ENEX GABANA SB CENTRO,Avda. Marsical Lopez esq. Guillermo Neumann,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-05a207835e,ueno bank,Combustible,ENEX GABANA VILLA AURELIA,Avda. Mariscal Lopez esq. Tte. Casco,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-4c4953bbd3,ueno bank,Combustible,ENEX GABANA ÑEMBY,Avda. Manuel Ortiz Guerrero esq. Avda. De la Victoria,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-9cb0508855,ueno bank,Combustible,ENEX GABANA-HERRERA,Avda. Perú esq. Herrera,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-8f1b521f65,ueno bank,Combustible,ENEX GABANA-LEOPARDI,Avda. Marsical Estigarribia esq. Juan Leopardi,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-4377e0d065,ueno bank,Combustible,ENEX GABANA-LUQUE CIT,Ybyturusu esq. Abdón Caballero,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-e433a33041,ueno bank,Combustible,ENEX GABANA-MANUEL DEL CASTILLO,Avda. República Argentina esq. Manuel del Castillo,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-532e546492,ueno bank,Combustible,ENEX GABANA-SANTA TERESA,Avda. Santa Teresa esq. Tacuary,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-c362888880,ueno bank,Combustible,ENEX GABANA-VON POLESKI,Avda. Von Poleski esq. Villa Florida,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-a87dbed40d,ueno bank,Combustible,ENEX HORQUETA,Gral Bernardino Caballero y Mcal Lopez,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-08a6362f46,ueno bank,Combustible,ENEX LUQUE,Campo via esq. Republica de Colombia,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-d6e45ad06f,ueno bank,Combustible,ENEX LUQUE,Avda gral Aquino y San Martín,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-350ab7f87a,ueno bank,Combustible,ENEX SAN LORENZO UNA,Avda. Marsical Lopez esq. Valdez Veron,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-1da83120ee,ueno bank,Combustible,ENEX TACUARY,Tacuary esq. 2da proyectada,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-3cbf8a7bba,ueno bank,Combustible,ENEX VILLA HAYES,"Ruta 9 km 26,5",,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-e0712896b6,ueno bank,Combustible,PETROCHACO ACARAY,Minga Guazú km 14 Acaray,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-e298b809ac,ueno bank,Combustible,PETROCHACO ALTOS,Ruta Altos - Loma Grande esq. 10 de Agosto,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-435ea66d96,ueno bank,Combustible,PETROCHACO AREGUA,Ruta Areguá esq. Camino Estación Terrena,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-e0f24282da,ueno bank,Combustible,PETROCHACO AREGUA,"Ramal Areguá-Capiatá km 4,5",,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-3154b1f0f8,ueno bank,Combustible,PETROCHACO BARTOLOME,Fernando de la Mora y Bartolomé de las Casas,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-8702bc2ba5,ueno bank,Combustible,PETROCHACO BENJAMIN,Ruta Transchaco km 35,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-5e51bbc53a,ueno bank,Combustible,PETROCHACO BOQUEREON,Avda. Rogelio Benítez y Lomas Valentinas,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-9d0fad4dfd,ueno bank,Combustible,PETROCHACO BOQUERON,Avda. Rogelio Benítez y Lomas Valentinas,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-1325d3192c,ueno bank,Combustible,PETROCHACO BRITEZ BORGES,Avda. Gral. Brítez Borges esq. Avda. Ita Yvaté,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-ac26ee0fa6,ueno bank,Combustible,PETROCHACO CAAGUAZU KM 190,Ruta N 2 km 190,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-59ea9a153e,ueno bank,Combustible,PETROCHACO CABAÑAS,Gaudioso Núñez esq. San Isidro,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-c92fa57387,ueno bank,Combustible,PETROCHACO CAMPESTRE,Km 10 Acaray,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-69f0c37c52,ueno bank,Combustible,PETROCHACO CAMPO 9,Independencia Nacional y Maracaná 1,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-2112c4af16,ueno bank,Combustible,PETROCHACO CAPIATA,Avda. Doctor López esq. Los Lagos,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-0b95afbdb0,ueno bank,Combustible,PETROCHACO CARAPEGUA,Ruta Departamental D027 esq. Ruta Carapeguá - Acahay,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-04eca91684,ueno bank,Combustible,PETROCHACO CNEL OVIEDO,Calle Marista c/ Loteadora Fracción 2,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-76a7fbf081,ueno bank,Combustible,PETROCHACO CONCEPCION,Padre Fermín Sarmiento esq. Sargento Pirelli,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-ec5bec47d6,ueno bank,Combustible,PETROCHACO COSTA PUCU,Avda. Cristo Rey c/ Calle 5,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-283d0fe8e3,ueno bank,Combustible,PETROCHACO CRUCE LIBERACION,Ruta Blas Garay n° 8 km 381 - Cruce Liberación,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-814a226b44,ueno bank,Combustible,PETROCHACO EMBOSCADA,Ruta n° 3 Gral. Elizardo Aquino km 35,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-382c6659d4,ueno bank,Combustible,PETROCHACO ENCARNACION,Nuestra Señora de Fátima esq. Santa Lucía,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-7385cb49f0,ueno bank,Combustible,PETROCHACO FDM,1° de Mayo esq. Panchito López,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-56718513c1,ueno bank,Combustible,PETROCHACO FDO DE LA MORA,1° de Mayo esq. Panchito López,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-4aa18edd88,ueno bank,Combustible,PETROCHACO FRAM,Ruta Fram - La Paz c/ Rep. San Salvador,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-88980f0f5f,ueno bank,Combustible,PETROCHACO GUARAMBARE,Ruta n° 1 - Desvío Villeta,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-fea3a3a743,ueno bank,Combustible,PETROCHACO HERNANDARIAS,O'Leary esq. José Asunción Flores,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-2279a1cb24,ueno bank,Combustible,PETROCHACO KAPI I,Tte. Facundo Almada esq. Avda. Capitán del Puerto,,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
